operator,category,backend,phase,axis_M,axis_S,latency_ms,tflops,gbps,ai,ridge,bound,compute_util,bw_util,reward,compute_dtype,error
index_k_proj,DSA-Indexer,torch.F.linear (bf16),decode,16,65536,0.004839999973773957,5.199550441397445,366.43967140707906,14.189376443418015,281.25,memory,0.0023109113072877535,0.04580495892588488,0.04580495892588488,bf16,
index_q_upproj,DSA-Indexer,deep_gemm.fp8_gemm_nt,decode,16,65536,0.016646400094032288,16.125736164195267,513.9561678003367,31.37570317175344,562.5,memory,0.003583496925376726,0.06424452097504209,0.06424452097504209,fp8,
index_weights_proj,DSA-Indexer,torch.mm (bf16->f32),decode,16,65536,0.004292799904942512,1.465583334726675,137.87551553906542,10.629757785467127,281.25,memory,0.0006513703709896333,0.01723443944238318,0.017234439442383183,bf16,
index_score,DSA-Indexer,deep_gemm.fp8_paged_mqa_logits,decode,16,65536,0.025809600949287415,332.81934923667086,5527.939788001222,60.20676092729491,562.5,memory,0.07395985538592686,0.6909924735001527,0.6909924735001528,fp8,
moe_gate_proj,MoE,deep_gemm.fp8_m_grouped_gemm_nt_masked,decode,16,65536,0.03705919981002807,86.92107461878734,2752.9781679849693,31.57347037096515,562.5,memory,0.01931579435973052,0.34412227099812115,0.3441222709981211,fp8,
moe_up_proj,MoE,deep_gemm.fp8_m_grouped_gemm_nt_masked,decode,16,65536,0.03740479946136475,86.11797198183591,2727.542172906963,31.57347037096515,562.5,memory,0.019137327107074647,0.3409427716133704,0.3409427716133704,fp8,
moe_down_proj,MoE,deep_gemm.fp8_m_grouped_gemm_nt_masked,decode,16,65536,0.038366401195526124,83.95954198528332,2672.4182827957306,31.417066155321187,562.5,memory,0.018657675996729628,0.3340522853494663,0.3340522853494664,fp8,
fused_qkv_a_proj,Attention,deep_gemm.fp8_gemm_nt,decode,32,65536,0.022940799593925476,44.97658330415002,719.0933311831097,62.54623892861161,562.5,memory,0.009994796289811115,0.08988666639788871,0.08988666639788871,fp8,
q_b_proj,Attention,deep_gemm.fp8_gemm_nt,decode,32,65536,0.02427999973297119,88.44660920995851,1428.286012413242,61.92499852359298,562.5,memory,0.019654802046657448,0.17853575155165524,0.17853575155165524,fp8,
absorbed_W_UK,Attention,torch.bmm (bf16),decode,32,65536,0.003171199932694435,126.9718694960625,4877.174674653443,26.033898305084747,281.25,memory,0.05643194199825,0.6096468343316803,0.6096468343316803,bf16,
